p_l3plus_MW,p_l3nl_MW
1.0623640482690888,0.3288921342783442
0.7644385152314465,0.4695476196932419
1.0160109599945697,0.12551829876029985
0.36201620756150443,0.38480017704392755
1.160601773942849,0.21800361095692727
0.9706573335867589,0.48406995955956844
0.7911938790314652,1.0016694781982811
0.5607162563008106,0.21808774312006365
-0.6379203679209862,0.36563309106294406
0.8307498251092637,0.2779760296672998
0.025545472321679058,0.29748207911581637
0.27064675126619936,-0.04153766269330387
0.7601418501499264,0.7370091139845247
0.21407554120874037,1.1531192058964295
-0.5064547153864132,0.38306813997183253
0.5677298116867945,-0.14764167017060204
-0.12818336460224322,-0.06534156877094072
-0.022835090601471875,-0.4236954858072218
0.04903215973467501,-0.06750391266472111
0.05448149113136133,0.7803645030874926
-1.0321131974498952,0.2272587478939248
1.0667465805090177,-0.06461775213673893
0.4946173685995372,0.6932491667107843
0.9981123121164007,1.027914465262991
1.212468513934466,0.111039310792403
0.2853427698049186,0.04672638762158643
-0.6801781133897948,0.11822873618227336
-0.20849109682766295,0.3879544995756992
-0.19471898870924748,0.7380590214586091
0.0036283258303086985,0.7664342507034723
0.4741751062217174,0.9987617459147325
-0.5693466512077662,0.9847054934462178
0.8754441691332164,1.3971254300766358
-0.5945855015572399,0.4457214235381212
0.6683335240781637,0.007574987650850518
0.30874990798604635,0.37394270102080296
0.21863685636782504,0.5665996400556946
0.11539049501453945,0.017670013599830725
0.035148044516024934,0.7192947068187987
0.19013513934956278,0.4467881973627797
-0.4767727655119083,0.0573934833579941
0.3757314993524408,1.037341686613921
1.2544689620313447,0.6537490628401178
1.552928612400885,0.7615215209338302
1.035181077781829,0.8102628271350228
0.3936040694171688,0.4680262289189092
-0.06950502389801788,0.44710135211667024
0.7956444884327077,-0.9023018458725187
-0.011806801419468948,-0.2537911150638563
0.25962978037973494,0.1588040239369717
0.44603880054186895,0.31652917014180065
0.4311364504877669,0.5324502677458839
-0.02331550366793181,0.6980607013326723
0.18817915608912822,0.07006377368124814
0.01650923812471916,0.21502979117690468
0.2158878800810276,1.2858572564360566
1.5255733516781662,0.2725762736285181
0.3344048193621188,-0.059843528964740544
0.2644408951079274,0.546344716466391
0.7725597987097046,0.773625736025034
0.8198429686292203,0.27076438367276756
-0.14491886403348336,0.8022469559486289
0.1106889334498011,0.05013237184076305
0.9182799089962719,0.17535126086768588
0.4048753431723895,0.3836029578010021
0.6138452600044194,0.969822121536248
0.9561910346186072,-0.050346382231031384
0.01699175213749282,0.549223820599517
0.41788345182501835,0.4049368793020339
-0.08904294228813847,1.323241736522022
1.3999038374986221,0.506328365261221
-0.3637052428441405,1.2897702968383435
-0.030566060576451337,0.33320331564569056
0.23637724106454572,0.5458878968258906
0.7697320663966102,0.8069122120953991
0.31939471385577906,0.37404089181943323
1.1150904866259026,0.9997066018217671
-0.41906346173063275,0.5632676190067721
0.7661263186269218,0.2198872399786636
0.06238085151543171,0.02371795907404764
0.002259162143856186,0.5953319474363528
0.6192372491213636,0.6414502824225407
0.10803225429344593,1.2398427630832813
-0.607560317356439,0.6768623834888418
0.19168726360600122,0.8667528518191565
-0.1255267896672111,1.3568400097977595
-0.034328537026259154,0.402567171213773
0.5019352019913287,-0.22587090310495384
0.25273618417080984,-0.36518422076812646
1.4233302510959764,0.18323446900325158
0.43213972773906184,1.2719751720232524
-0.24235210944950003,0.28680298088191536
0.10638932718632993,1.0687375441380682
-0.06452323033729379,0.6996171110123255
-0.19698138050366176,1.1721306976943753
0.5554908979676225,0.7960569957060168
0.022832939471972458,0.3632332037395137
-0.6023902502021041,0.3743726156626503
0.9690357755124157,0.7806890101596962
0.41056875802247056,0.6235104477406371
0.5468285102797256,0.2200712099812917
0.3392092666618885,0.3190010752744527
0.5934771852528233,0.9652207344136452
0.6543520848615376,0.08439115963520338
1.0765353502002006,0.6470474084030915
0.6008913759806326,0.09419649224693893
0.5189975261283402,0.4514786987564473
0.4089945581343498,0.5687865617484077
-0.3612399835669761,0.4076883113132702
0.4350391572943115,0.9262658388459433
0.18601091096531847,-0.26817963076479867
0.44548910053358187,0.8424020255063018
-0.3366511782174996,0.15955556220231912
1.2121381682873629,0.7141788915707284
0.18244094178668138,0.2184535489430487
-0.2652304706909592,-0.6361955900623122
-0.610984399744731,-0.02228119441909826
0.37847298892987435,0.707473279900353
0.21165488292730306,0.9174661933093855
0.11055880697595866,0.6725699223320388
0.6686792359265797,0.8522817216092604
0.007508259397142447,-0.18213655769508602
0.5587057506312062,0.9002945679285763
0.045829351109920424,1.204119670393181
0.35810566382126907,0.4548039416401203
0.7112988010046157,0.16628408694430719
1.7369441385275797,-0.11306381266731125
0.19880891647115773,1.2036871082118237
0.10459014491704519,1.4745518238862727
-0.07435434581293476,0.6911667564100068
0.6061138661237866,0.7501598077771106
-0.14560139304097508,0.7232931028183945
-0.05930891952321993,-0.18642933864312825
0.18958740687061154,0.7679041499345818
0.09358279460471453,0.20540470254375254
-0.2431286230949972,0.18633233612361116
0.31303977355858625,0.7705271318542735
-0.4276107043543588,1.1023509644846883
-0.3038225905752272,0.6610549749752553
0.25939704993829454,0.7076823816020231
0.7664129754674551,0.532667233677518
0.25365464845763375,-0.11023658536317332
-0.6027666693583812,0.35405654427004674
-0.06527052497811126,-0.09577911900427127
0.7835149575918019,-0.07119372190755735
0.8931994533071801,0.23355487483463355
0.49182943694174924,0.43833208497765064
-0.21383024972710524,-0.47726467599587585
0.5589150551685126,-0.2590265129406995
0.008671006921796676,-0.3076693316286519
-0.16045491998775124,0.574064298471831
-0.05591426067163674,0.5670437502285184
1.1359389905968666,1.2886756665904193
0.5349725181191343,-0.09696856968643408
0.9100556009220044,0.11395498521482139
0.1316394646360521,0.8009766656916673
0.879588924779779,0.3975622574130211
0.06361724636272942,0.2966029084114984
0.3792135059856923,1.2266902757515763
1.9221928877542305,0.6850822695699289
0.8556717259567317,0.09816088180323745
0.13595026789226672,-0.07209630413358176
0.07383524770925691,0.2634119192683242
0.6025567007675711,0.6421810456619511
0.6827482551946198,-0.4642115502908613
-0.08644684412046388,-0.21591392767815423
-0.3563644723740905,0.8271306377769427
0.3506117403050023,0.8143772268602814
0.3616226975376589,0.15729376668817274
0.16743327345813172,0.3738568652696186
0.9773475304750115,0.6005672228047862
0.42916009684418266,-0.4000241507274105
0.8857517656129832,0.4447689373592211
0.1916997711703965,1.0667163988008614
0.8461115583576503,0.257076585688742
1.3032458986446525,-0.5613362062953993
0.5810530739534319,0.10833948284589275
0.49556257764235834,0.7336668251113683
0.4266786974698271,1.041536633892766
1.091095753128122,-0.651276401023629
-0.06743514928386712,1.5118701686952853
0.14206660486802689,-0.22570668956389683
0.7859221930260174,1.0480013441873433
0.919830968425803,1.1488802674789256
0.3327353639375883,1.0528802878522932
0.45652235756283455,0.4119875102753075
0.32072751555909207,0.08064329236011153
0.41699186027238455,0.6686750934647476
0.25020929245886453,0.08237797912969175
-0.24672520889248722,-0.6310603391271634
0.16423971037712795,1.329546478426144
0.5913992870447087,0.45523587554853284
0.02107964264888801,1.3283570106285598
0.22685657999938863,0.04192678567075275
0.7444703059061669,1.0732084418041903
0.003062746381779835,1.2788311475364558
0.20052368462882547,0.742772739115762
-0.2756791322008775,0.2848476952087671
0.9728530111004721,-0.0028614361715842973
1.596516797309888,0.44997900233533394
1.3292291645630592,-0.5103823141432853
0.43283709498047584,-0.032371956572196825
0.7812194200140397,0.5217957469579521
0.24851983928915322,-0.18285248091297782
0.2826627774003124,0.2000985083530889
1.2802617117332962,0.5597659371409505
-0.2080142336226677,1.3074252263143042
0.6121860782618623,0.6115496754218106
0.5694580098425212,0.6951451154176621
1.1773384592113478,1.0454063978410955
0.6868545262937108,0.4003182028599791
-0.019276950706549723,0.23469383359545987
0.4694857526778774,0.750474889571669
0.5693645926400768,-0.2670226764127428
0.8059402646941156,0.8473809475847969
0.5939153604318398,-0.11870440211364736
0.37203837703347703,0.8091231503852208
-0.791213576163883,0.9721685976784211
0.8537203839103482,0.17502561069885852
0.4680400973142747,0.22206546398665772
0.3912793933967055,0.010683989312265607
0.5693043791214358,0.17943872160681607
0.700286972969538,-0.2876314102891341
0.3208234384409792,1.2390395385462336
0.07807797134374161,1.4550201758520391
0.11982624434575996,0.43807736412241277
0.8930878256373844,0.060359678728461374
-0.388342258192708,0.6369628671129426
0.9657415489517253,0.3003812283861208
-0.02650377902302259,0.6608457716990481
-0.3026999821722879,0.40162229182609244
0.9595466416806668,0.49655467729750197
0.16829105698221417,0.49092819586114383
-0.47376238868074916,-0.03196095790947684
0.1906728229670871,0.27262519718750566
0.9843673368050406,-0.06957261936530967
0.735895910051615,-0.020006902667678267
0.16468478122051336,-0.12447793650553873
0.4784725168295355,0.26078508649034804
0.5814695703607413,-0.1258065793148917
0.19178839843887302,0.6534977305225812
0.47345828689294456,0.5250096536036728
0.6024384062124593,0.17580400351487058
-0.01295846248000354,-0.03117445567043714
0.1931385412529402,0.14247140279692383
0.3752265991995331,0.6981959322827402
0.27400144170111634,0.9815417331810949
0.1886635269991503,0.9003964380278313
0.14015989280869182,0.2738364037376181
1.0305679062371673,1.1488833025626048
0.4770931636892421,-0.17109830169970858
0.6501892670956346,0.836869915069632
0.9624147901742046,0.1613956820683604
0.680344375358648,-0.6581920096548842
1.6664639534488912,1.6944769563729642
-0.17724466786735674,0.9016552169410064
0.7756462037454805,0.023343170861021223
-0.04818415343449654,0.19051029463075636
1.4095359244719612,0.486721998572194
1.05853025591049,0.2788143905713532
-0.8788232717162581,-0.48500374245761363
-0.11614313988516645,0.1596236828196625
0.8869372429466984,0.8510966038786326
0.5355376069117067,0.24669435950728072
0.575582052008081,0.716412785637152
0.22531669209573663,0.33292208530915995
0.4284735579295943,1.1687712907770054
0.7645930743952157,0.2321024309213371
0.21183407056741993,0.39269645102832684
0.7777927216137022,-0.46140108521006984
-0.6590405848567027,0.057657185295752256
0.5757388770351379,0.8301261100425186
-0.07041704861816034,0.15184941691666676
0.7046575937322532,0.4705864203180843
0.07386959223008438,0.1892257957433216
-0.35043455054672135,-0.3144946907548756
0.8643910850170528,0.679147987027943
-0.1286203460847411,0.17596017599009733
-0.039920889869040466,0.2966797614196667
-0.4108932351325975,0.7391544660959266
0.38973740697629056,0.7360399258473562
0.633974774022396,0.2225111235741961
1.1966230819885513,0.46531704268567436
0.14401304551449418,0.3587243977075142
0.6595395684016554,0.11175222981936725
0.22802364100651876,0.6620971982588781
0.12280528368470714,1.2537643505676592
0.7837573629570724,0.9287980958693662
1.0379777323300705,0.5924675957239952
0.05616020074990316,0.1913711795775506
0.039070423821715314,-0.16108773904421123
0.24119177297018607,0.012337851506121267
0.6423687652180471,0.32058290481662965
-0.43394712900155963,-0.14168940335891933
0.9756298766387457,0.37676196178446814
0.008988648136465993,0.5364753435587921
0.7754548420032021,0.4910949211371134
-0.2038772776339477,0.1596029124553166
